month,RH,Ws,Rain,FFMC,DMC,DC,ISI,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,Classes_not fire,Region_Sidi-Bel Abbes,Temperature
3.0,-0.14285714285714285,0.0,0.0,0.2971428571428573,2.050473186119874,2.332807570977918,0.721311475409836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2.0,-0.23809523809523808,0.3333333333333333,0.0,0.25142857142857095,1.0347003154574133,0.4369085173501578,0.5737704918032788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0
2.0,-0.5714285714285714,0.3333333333333333,9.499999999999998,-0.3542857142857144,-0.21451104100946378,-0.37697160883280756,-0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0
0.0,0.38095238095238093,0.6666666666666666,0.7499999999999999,-0.8057142857142862,-0.5173501577287066,-0.05205047318611983,-0.3770491803278688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0
2.0,0.047619047619047616,1.0,0.5,-0.2114285714285716,-0.10725552050473194,0.11041009463722398,-0.1639344262295082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0
1.0,-0.8095238095238095,-0.3333333333333333,2.75,-0.3085714285714289,-0.20820189274447956,-0.39589905362776023,-0.3114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0
3.0,-0.8571428571428571,-0.3333333333333333,0.0,-0.2800000000000003,-0.41640378548895907,-0.3659305993690852,-0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
1.0,-0.047619047619047616,1.0,0.25,-0.13142857142857126,-0.20189274447949537,0.2255520504731862,-0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,0.14285714285714285,-1.3333333333333333,0.0,0.11428571428571428,-0.19558359621451105,-0.13406940063091483,0.03278688524590167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2.0,-0.9523809523809523,-0.6666666666666666,1.25,0.07428571428571412,0.10094637223974763,0.031545741324921134,0.04918032786885243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0
1.0,1.2857142857142858,0.0,0.0,-0.9657142857142861,-0.2649842271293376,-0.2949526813880126,-0.4262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0
1.0,0.8571428571428571,1.3333333333333333,0.0,0.01714285714285698,0.15141955835962148,0.44164037854889593,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.3333333333333333,0.0,0.0,-0.21714285714285697,0.15141955835962148,0.04258675078864358,-0.22950819672131148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0
1.0,-0.38095238095238093,-0.3333333333333333,0.0,0.3085714285714281,0.8895899053627762,0.8690851735015773,0.6229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0
1.0,-1.2857142857142858,-0.6666666666666666,1.4999999999999998,0.14285714285714285,0.4100946372239747,0.05205047318611994,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0
1.0,0.6666666666666666,0.3333333333333333,0.0,-1.0800000000000003,-0.5299684542586752,-0.3028391167192429,-0.4262295081967213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0
1.0,0.38095238095238093,-1.0,1.7499999999999998,-1.52,-0.5615141955835963,-0.3974763406940063,-0.5245901639344263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0
2.0,0.6190476190476191,1.6666666666666667,1.7499999999999998,-1.1771428571428573,-0.5552050473186121,-0.38170347003154576,-0.4098360655737705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0
1.0,0.42857142857142855,-0.3333333333333333,0.5,-1.3428571428571427,-0.47949526813880133,-0.40063091482649843,-0.49180327868852464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0
2.0,-0.7142857142857143,1.0,0.0,0.44571428571428556,2.069400630914827,0.8943217665615142,1.540983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0
1.0,0.2857142857142857,0.6666666666666666,11.75,-1.2285714285714286,-0.4731861198738171,-0.40063091482649843,-0.4426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0
3.0,-0.38095238095238093,-1.0,1.0,-0.3257142857142859,-0.3533123028391168,-0.36908517350157727,-0.34426229508196715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0
1.0,0.7619047619047619,0.3333333333333333,1.7499999999999998,-1.7314285714285718,-0.3154574132492114,-0.4116719242902208,-0.5409836065573771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0
1.0,-0.9047619047619048,0.6666666666666666,0.5,0.10857142857142808,-0.09463722397476342,-0.07097791798107256,0.26229508196721324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0
0.0,-0.047619047619047616,0.0,0.0,-0.022857142857143183,-0.3533123028391168,-0.2476340694006309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
3.0,-1.380952380952381,-0.3333333333333333,0.0,0.5485714285714283,-0.03785488958990534,-0.18927444794952683,1.639344262295082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0
3.0,-0.38095238095238093,-0.3333333333333333,0.0,0.2971428571428573,0.45425867507886447,0.5299684542586751,0.5901639344262296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
3.0,-0.9523809523809523,0.3333333333333333,0.0,0.42857142857142855,2.1892744479495274,1.645110410094637,1.2622950819672132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
3.0,0.2857142857142857,-0.6666666666666666,0.0,0.07428571428571412,-0.20189274447949537,-0.2145110410094637,0.03278688524590167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2.0,0.8095238095238095,1.3333333333333333,1.0,-1.3142857142857143,-0.39116719242902215,-0.2586750788643533,-0.4426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0
0.0,0.38095238095238093,-0.3333333333333333,16.25,-1.0971428571428572,-0.5110410094637226,-0.38328075709779175,-0.45901639344262296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0
2.0,0.6190476190476191,-0.3333333333333333,0.0,-0.14857142857142905,-0.20820189274447956,-0.23186119873817035,-0.1967213114754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0
1.0,0.47619047619047616,-0.6666666666666666,10.0,-1.6,-0.5488958990536278,-0.4037854889589905,-0.5245901639344263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0
1.0,0.14285714285714285,0.6666666666666666,0.0,0.1257142857142859,-0.012618296529968523,0.3533123028391167,0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2.0,-0.38095238095238093,0.0,0.0,0.3199999999999997,1.0662460567823344,0.5331230283911673,0.737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0
2.0,1.1428571428571428,1.0,0.0,-0.2114285714285716,0.025236593059936935,-0.08044164037854887,-0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0
3.0,-0.23809523809523808,1.3333333333333333,0.0,0.2799999999999995,1.1482649842271297,1.698738170347003,0.8852459016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2.0,0.2857142857142857,-0.6666666666666666,1.7499999999999998,-0.9771428571428576,-0.3406940063091483,-0.38012618296529965,-0.4426229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0
3.0,-0.47619047619047616,-0.3333333333333333,0.0,0.33142857142857124,1.8738170347003158,1.4842271293375393,0.6885245901639345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
2.0,0.23809523809523808,-0.3333333333333333,0.0,0.09714285714285731,0.04416403785488955,0.15299684542586756,0.13114754098360654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
0.0,0.7142857142857143,0.0,9.499999999999998,-2.3485714285714288,-0.6435331230283913,-0.4085173501577287,-0.6065573770491803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0
3.0,-1.4285714285714286,0.6666666666666666,0.0,0.5714285714285714,0.35962145110410104,-0.020504731861198694,2.1967213114754096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
2.0,-0.09523809523809523,-0.6666666666666666,1.4999999999999998,-0.5599999999999998,-0.22712933753943224,-0.16561514195583596,-0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0
1.0,0.23809523809523808,0.3333333333333333,0.0,0.09142857142857111,-0.08832807570977921,-0.2586750788643533,0.1803278688524591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0
3.0,-0.3333333333333333,-1.3333333333333333,0.0,0.2114285714285716,-0.012618296529968523,-0.20820189274447948,0.22950819672131154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
1.0,1.2380952380952381,-0.6666666666666666,6.25,-3.1485714285714286,-0.637223974763407,-0.41798107255520506,-0.6229508196721312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0
0.0,0.6190476190476191,3.6666666666666665,20.75,-2.0742857142857147,-0.6498422712933756,-0.41640378548895896,-0.5573770491803279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
2.0,0.7142857142857143,0.3333333333333333,0.25,-0.782857142857143,-0.11356466876971615,0.7302839116719244,-0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0
1.0,-0.23809523809523808,0.6666666666666666,0.0,0.2971428571428573,0.6246056782334386,0.06940063091482648,0.8032786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0
0.0,1.1904761904761905,-0.3333333333333333,0.0,-0.06857142857142873,-0.30283911671924296,-0.11514195583596211,-0.13114754098360654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
0.0,-0.6666666666666666,-3.0,5.0,-1.2800000000000002,0.03154574132492114,-0.08359621451104096,-0.5245901639344263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0
0.0,-0.6666666666666666,1.3333333333333333,0.0,0.2799999999999995,0.006309148264984205,0.0,0.8688524590163935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
2.0,0.09523809523809523,0.0,0.25,-0.13142857142857126,0.05678233438485807,0.45268138801261837,-0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2.0,-0.9047619047619048,-0.6666666666666666,0.0,0.3657142857142852,0.07570977917981069,-0.22082018927444796,0.737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
3.0,0.23809523809523808,1.3333333333333333,0.0,0.2628571428571425,0.9148264984227129,1.533123028391167,0.8196721311475412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2.0,0.14285714285714285,-0.3333333333333333,0.0,0.1257142857142859,-0.2397476340694007,-0.08675078864353312,0.1639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
3.0,0.14285714285714285,0.0,0.25,-0.05714285714285714,1.343848580441641,1.0,-0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0
1.0,0.47619047619047616,0.0,0.0,0.16571428571428523,0.04416403785488955,0.07728706624605676,0.29508196721311475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2.0,-0.6190476190476191,0.3333333333333333,0.0,0.3542857142857144,1.343848580441641,0.5930599369085174,0.9344262295081968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
0.0,-0.2857142857142857,-0.3333333333333333,0.0,0.3199999999999997,0.06940063091482648,0.12460567823343846,0.6557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
3.0,0.8095238095238095,2.0,42.0,-1.782857142857143,-0.1703470031545742,-0.38958990536277605,-0.5245901639344263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0
3.0,-0.47619047619047616,0.3333333333333333,0.0,0.33142857142857124,1.6529968454258679,2.0205047318611986,1.0819672131147542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.0,0.14285714285714285,0.0,0.5,-0.5828571428571431,-0.4605678233438487,-0.10725552050473182,-0.3770491803278688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0
0.0,0.8095238095238095,0.0,0.0,-0.03428571428571477,-0.220820189274448,0.01735015772870665,-0.04918032786885243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
3.0,-0.7142857142857143,1.0,0.0,0.3657142857142852,2.7003154574132497,2.949526813880126,1.4262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0
1.0,1.1904761904761905,-0.6666666666666666,0.5,-1.7600000000000002,-0.220820189274448,0.08517350157728705,-0.5573770491803279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0
1.0,0.7142857142857143,1.6666666666666667,1.25,-1.4114285714285717,-0.42902208201892755,-0.4037854889589905,-0.45901639344262296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0
2.0,0.7619047619047619,0.0,0.0,0.09714285714285731,1.078864353312303,1.6182965299684542,0.14754098360655746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0
3.0,-0.42857142857142855,-0.3333333333333333,0.0,0.417142857142857,3.4384858044164046,2.269716088328076,1.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
1.0,-1.0476190476190477,0.0,0.0,0.3257142857142859,0.11987381703470035,-0.17192429022082018,0.7540983606557379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0
